,Tweets
3236,"['maybe', 'therapeutic', 'target', 'covid', 'like', 'disease']"
3237,"['vaccination', 'ideology', 'making', 'unvaccinated', 'new', 'racial', 'group', 'oppress', 'discriminate', 'why', 'people', 'see', 'big', 'red', 'flag', 'this', 'public', 'health', 'it', 'men', 'greed', 'control', 'power', 'profit', 'covid', 'perfect', 'excuse', 'russia', 'china', 'perfect']"
3238,"['you', 'mean', 'like', 'trump', 'knew', 'covid', 'coming', 'would', 'deadly', 'lied', 'us', 'flu', 'votebluein']"
3239,"['inflation', 'is', 'top', 'concern', 'among', 'as', 'covid', 'last', 'place']"
3240,"['there', 'least', 'suffering', 'grief', 'loss', 'tragic', 'loss', 'sadly', 'ongoing', 'covid', 'pandemic', 'lived', 'experience', 'loss', 'needs', 'covidaus', 'grief']"
3241,"['covid', 'far', 'every', 'time', 'mandate', 'rise', 'since', 'beginning', 'zero', 'left', 'most', 'public', 'taking', 'seriously']"
3242,"['really', 'cool', 'covid', 'part']"
3243,"['got', 'covid', 'probably', 'got', 'plane', 'since', 'half', 'plane', 'masked', 'not', 'bad', 'case', 'get', 'get', 'week', 'what', 'point', 'covid']"
3244,"['such', 'pretty', 'cat', 'is', 'covid']"
3245,"['kelly', 'dad', 'days', 'taking', 'medical', 'media', 'told', 'family', 'vaccine', 'would', 'save', 'dad', 'covid', 'end', 'vaccine', 'took', 'kelly', 'dad', 'life', 'away', 'covid']"
3246,"['he', 'absolutely', 'trip', 'tell', 'covid', 'equally', 'horrific', 'people', 'hate', 'hearts', 'know', 'late', 'everything']"
3247,"['you', 'sound', 'completely', 'delusional', 'yes', 'one', 'million', 'what', 'going', 'show', 'source', 'one', 'million', 'covid', 'personally', 'know', 'least', 'dozen', 'people', 'covid']"
3248,"['killing', 'is', 'covid', 'parasite', 'covid']"
3249,"['according', 'covid', 'first', 'respiratory', 'virus', 'history', 'world', 'cause', 'myocarditis', 'heart', 'hepatitis', 'meanwhile', 'journal', 'hepatology']"
3250,"['it', 'dad', 'covid', 'and', 'disingenuous']"
3251,"['not', 'birth', 'push', 'fight', 'fight', 'entitlement', 'poor', 'elderly', 'support', 'genocidal', 'endorse', 'torture', 'family', 'separation', 'southern', 'border', 'mock', 'covid', 'science']"
3252,"['hi', 'doctor', 'also', 'heart', 'condition', 'risk', 'serious', 'covid', 'does', 'face', 'look', 'different', 'thought']"
3253,"['yea', 'nice', 'either', 'many', 'us', 'got', 'covid', 'with', 'me', 'so', 'smart', 'ass', 'us', 'enjoying']"
3254,"['is', 'way', 'due', 'covid', 'isolation', 'office', 'some', 'speculate', 'illness', 'mental', 'condition', 'regardless', 'might', 'occasion', 'clinical', 'analysis', 'rather', 'moral', 'judgment', 'may', 'evil', 'sick', 'worse']"
3255,"['potential', 'mediator', 'long', 'term', 'neuropsychiatric', 'covid']"
3256,"['think', 'answer', 'disagree', 'you', 'take', 'arms', 'covid', 'you', 'locked']"
3257,['covid']
3258,"['dragon', 'it', 'trump', 'several', 'completely', 'disagree', 'with', 'said', 'like', 'shutting', 'covid', 'relief', 'disagree', 'take', 'push', 'the', 'best', 'part']"
3259,"['why', 'covid', 'long', 'covid', 'always', 'seem', 'carefully', 'even', 'wording', 'used', 'remember', 'word', 'reassuring', 'inserted', 'virtually', 'exact', 'time', 'is', 'mere', 'coincidence']"
3260,"['least', 'covid', 'province', 'covid', 'linked', 'death', 'toll']"
3261,"['create', 'whole', 'covid', 'cancellation', 'policy', 'due']"
3262,"['any', 'people', 'covid', 'today']"
3263,"['title', 'hold', 'covid', 'bill', 'blackmail', 'wow', 'queen', 'blackmail', 'pointing', 'please', 'retire']"
3264,"['know', 'white', 'hate', 'crime', 'black', 'recently', 'pray', 'would', 'like', 'weed', 'long', 'but', 'also', 'still', 'extra', 'protective', 'covid', 'avoid', 'hate', 'crime', 'why', 'evil']"
3265,"['another', 'covid', 'case']"
3266,"['hong', 'is', 'tracing', 'covid', 'in', 'sewage', 'here', 'why']"
3267,"['let', 'honest', 'fact', 'rest', 'world', 'man', 'pretty', 'strong', 'indicator', 'crazy', 'covid']"
3268,"['so', 'saying', 'truth', 'trump', 'added', 'national', 'debt', 'mainly', 'due', 'start', 'covid', 'pandemic', 'hand', 'everything', 'welcome', 'literally', 'everything', 'way', 'higher', 'the', 'willfully', 'blind', 'always', 'blind']"
3269,"['know', 'solidly', 'direct', 'experience', 'notice', 'change', 'single', 'notice', 'come', 'first', 'notice', 'people', 'covid', 'filling']"
3270,"['wedding', 'recap', 'my', 'phone', 'may', 'covid', 'worth']"
3271,"['in', 'light', 'always', 'people', 'increasingly', 'catching', 'covid', 'knowing', 'difficult', 'start', 'looking', 'stuff', 'like', 'am', 'house', 'let', 'guard', 'mask', 'possible', 'explanation']"
3272,"['its', 'time', 'tell', 'plainly', 'racism', 'national', 'emergency', 'like', 'covid', 'st', 'worthy', 'shutting', 'government', 'if', 'joe', 'plan', 'stand', 'do', 'something', 'sit', 'shut']"
3273,"['most', 'covid', 'expensive', 'ear', 'powerful', 'people']"
3274,"['it', 'matter', 'better', 'source', 'there', 'plenty', 'data', 'the', 'problem', 'data', 'anyone', 'input', 'want', 'claim', 'covid', 'related']"
3275,"['would', 'personally', 'pick', 'sample', 'like', 'the', 'number', 'fake', 'troll', 'pretty', 'high', 'finally', 'learned', 'engage', 'covid', 'especially', 'hard', 'watching', 'struggle', 'horrible']"
3276,"['well', 'actually', 'research', 'worsen', 'covid', 'per', 'se', 'still', 'make', 'vulnerable', 'keep', 'thoughtful', 'safe']"
3277,"['stuff', 'head', 'kbw', 'well', 'done', 'especially', 'robin', 'came', 'top', 'even', 'covid', 'you', 'rock', 'star']"
3278,"['so', 'another', 'study', 'recently', 'common', 'cold', 'protective', 'influenza', 'perhaps', 'true', 'covid', 'get', 'cd', 'try', 'locate', 'link', 'it', 'interesting']"
3279,"['what', 'good', 'money', 'government', 'huge', 'debt', 'rising', 'long', 'before', 'covid']"
3280,"['game', 'covid', 'mad', 'got', 'sick', 'commercial', 'flight', 'let', 'use', 'charter', 'private']"
3281,"['zoom', 'birth', 'popular', 'pandemic', 'now', 'many', 'still', 'prefer', 'virtual', 'touch', 'covid']"
3282,"['the', 'premise', 'speculation', 'lack', 'supply', 'remove', 'premise', 'lose', 'lot', 'bad', 'demand', 'people', 'speculate', 'literally', 'anything', 'whenever', 'see', 'think', 'scarcity', 'there', 'even', 'speculation', 'ketchup', 'one', 'point', 'covid']"
3283,"['feeling', 'pretty', 'low', 'general', 'covid', 'making', 'weak', 'tired', 'giving', 'mouth', 'full', 'already', 'sick', 'home', 'five', 'days']"
3284,"['whats', 'bill', 'stated', 'severe', 'strain', 'covid', 'outbreak', 'happen', 'soon', 'us', 'rep', 'who', 'joe', 'us', 'member', 'who', 'trump', 'light', 'china', 'now']"
3285,"['dude', 'covid', 'hit', 'in', 'th', 'grade', 'and', 'about', 'be', 'in']"
3286,"['if', 'easy', 'get', 'rid', 'flam', 'covid', 'cough', 'real', 'life', 'audacity']"
3287,"['real', 'did', 'get', 'covid']"
3288,"['covid', 'took', 'toll', 'but', 'toll', 'would', 'much', 'worse', 'fully']"
3289,"['so', 'curious', 'trying', 'put', 'covid', 'injection', 'virus', 'wheat', 'make', 'sure', 'every', 'got', 'dose']"
3290,"['china', 'handling', 'covid', 'high', 'world']"
3291,"['full', 'tho', 'covid']"
3292,"['question', 'it', 'election', 'president', 'trump', 're', 'election', 'senator', 'warren', 'however', 'covid', 'usual', 'what', 'map', 'popular', 'vote', 'thinking', 'something', 'like', 'safe']"
3293,"['wow', 'when', 'usual', 'drummer', 'covid', 'struck', 'took', 'sticks']"
3294,"['first', 'raid', 'super', 'income', 'top', 'beginning', 'covid', 'raid', 'super', 'house', 'encouraging', 'spending', 'retirement', 'hasta', 'la', 'vista', 'say']"
3295,"['oh', 'man', 'covid', 'like', 'alive', 'present', 'last']"
3296,"['what', 'said', 'tweet', 'responsible', 'covid']"
3297,"['when', 'covid', 'back', 'thankfully', 'quite', 'minimal', 'time', 'high', 'aware', 'many', 'many', 'got', 'suddenly', 'worse', 'many', 'people', 'gotten', 'disabled']"
3298,"['on', 'closed', 'border', 'china', 'on', 'china', 'government', 'quarantine', 'days', 'while', 'still', 'gathering', 'large', 'covid', 'containment', 'system', 'running']"
3299,"['huh', 'well', 'turns', 'second', 'time', 'entire', 'time', 'caught', 'covid', 'along', 'soon', 'immune', 'covid']"
3300,"['sure', 'so', 'people', 'problem', 'long', 'time', 'added', 'burden', 'system', 'cope', 'covid']"
3301,"['think', 'going', 'keep', 'pushing', 'covid', 'vaccine', 'take', 'blood', 'test', 'prove', 'taken']"
3302,"['thread', 'covid', 'report', 'twitter', 'hit', 'like', 'share', 'think', 'data', 'covid', 'daily', 'the', 'data', 'people', 'risk']"
3303,"['remember', 'this', 'former', 'loser', 'president', 'first', 'said', 'covid', 'democratic', 'hoax', 'remember']"
3304,"['severely', 'injured', 'covid', 'survey', 'top', 'hospital', 'health', 'defense']"
3305,"['day', 'covid', 'yoi', 'new', 'touch', 'starved', 'may', 'find', 'unimaginable', 'humanly', 'incomprehensible']"
3306,"['class', 'graduating', 'across', 'city', 'dealt', 'covid', 'social', 'isolation', 'spirit', 'rebuild', 'school', 'atmosphere', 'go', 'best']"
3307,"['confused', 'you', 'said', 'today', 'said', 'covid']"
3308,"['this', 'is', 'the', 'minute', 'summary', 'of', 'the', 'hour', 'global', 'covid', 'summit', 'which', 'took', 'place', 'yesterday', 'the', 'global', 'lied', 'vaccine', 'strategy', 'verbally', 'work', 'together', 'via', 'who', 'pandemic', 'intergovernmental', 'body', 'common', 'people', 'wake']"
3309,"['unrealistic', 'fear', 'how', 'fear', 'widespread', 'virus', 'deadly', 'unrealistic', 'long', 'covid', 'rare', 'multiple', 'rare']"
3310,"['us', 'covid', 'hit', 'death', 'toll', 'higher', 'country', 'heaven', 'sake', 'tell', 'people', 'might', 'say', 'fake', 'news', 'right']"
3311,"['according', 'withdraw', 'super', 'covid', 'buy', 'house', 'live', 'retirement', 'surely', 'one', 'covid', 'super', 'release', 'nearly', 'million', 'people', 'taken', 'total', 'billion', 'super']"
3312,"['did', 'inject', 'avoid', 'covid']"
3313,"['usually', 'repeat', 'one', 'three', 'this', 'thread', 'different', 'think', 'still', 'massive', 'opportunity', 'long', 'covid', 'must', 'via', 'large', 'scale', 'national', 'health', 'labor', 'welfare', 'matter', 'biology']"
3314,"['many', 'believe', 'covid', 'merely', 'cold', 'young', 'people', 'death', 'sentence', 'handful', 'older', 'probably', 'would', 'around', 'time', 'anyway', 'that', 'wrong']"
3315,"['noir', 'the', 'people', 'think', 'sort', 'duty', 'member', 'society', 'prevent', 'spread', 'covid', 'vulnerable', 'it', 'one', 'thing', 'willing', 'die', 'freedom', 'let', 'die', 'freedom', 'come']"
3316,"['too', 'many', 'nights', 'doc', 'standing', 'corner', 'nothing', 'that', 'game', 'trying', 'something', 'usually', 'failure', 'how', 'role', 'doc', 'covid', 'when', 'nd', 'unit', 'shake', 'came', 'back']"
3317,"['yes', 'daughter', 'stage', 'breast', 'cancer', 'contracted', 'covid', 'got', 'fairly', 'sick', 'she', 'every']"
3318,"['svd', 'link', 'testing', 'positive', 'covid', 'turkey', 'made', 'clear', 'intention', 'block', 'membership', 'think', 'able', 'deal', 'raise', 'without', 'delaying', 'process']"
3319,"['covid', 'dashboard']"
3320,"['property', 'defy', 'covid', 'downturn', 'interstate', 'head', 'north', 'success']"
3321,"['one', 'told', 'get', 'covid', 'and', 'university', 'educated', 'there', 'people', 'ignorant', 'even']"
3322,"['the', 'corrupt', 'behaviour', 'refusing', 'to', 'respond', 'to', 'access', 'access', 'covid', 'to', 'restrict', 'isolate', 'no', 'booster', 'no', 'day', 'public', 'nd', 'birthday', 'no', 'state', 'federal', 'vote', 'enrolled', 'public', 'advocate']"
3323,"['first', 'covid', 'election', 'scandal', 'russia', 'gas', 'baby', 'formula', 'let', 'really', 'remember', 'trying', 'hide', 'something', 'feel', 'right']"
3324,"['vulnerable', 'people', 'already', 'know', 'medical', 'care', 'covid', 'vastly', 'better', 'current', 'situation']"
3325,"['sister', 'testing', 'positive', 'covid']"
3326,"['aka', 'gunman', 'fresh', 'season', 'swarming', 'everywhere', 'less', 'worried', 'covid', 'these', 'people', 'get', 'cap', 'punishment', 'shown', 'live', 'news', 'make', 'point', 'terrorism', 'acceptable']"
3327,"['covid', 'went', 'nine', 'football', 'last', 'year', 'several', 'garth', 'attendance', 'las', 'trip', 'wedding', 'took', 'cruise', 'hopefully', 'stay', 'lucky', 'get', 'covid']"
3328,"['covid', 'sorry', 'team', 'covid', 'last', 'year', 'the', 'beat', 'injured', 'team', 'give', 'think', 'covid', 'related', 'need', 'check']"
3329,"['because', 'covid']"
3330,"['hi', 'mary', 'covid', 'recovery', 'going', 'big', 'week', 'ahead', 'hope', 'see', 'across', 'line']"
3331,"['speaking', 'fox', 'anything', 'happen', 'telling', 'people', 'shoot', 'people', 'broadcast', 'covid', 'speech']"
3332,"['there', 'predict', 'much', 'watch', 'also', 'predict', 'covid', 'severity', 'hospitalization', 'largely', 'independent', 'activity', 'level']"
3333,"['store', 'today', 'one', 'couple', 'wearing', 'one', 'not', 'checkers', 'older', 'covid', 'nobody', 'worried', 'truthfully', 'doesnt', 'help', 'first', 'lady', 'werent', 'wearing', 'meet', 'greet']"
3334,"['covid', 'really', 'sometimes', 'randomly', 'taste', 'faint', 'panic', 'every', 'time']"
3335,"['and', 'show', 'people', 'liberal', 'thing', 'turned', 'like', 'good', 'little', 'sheep', 'during', 'height', 'covid', 'like', 'yet', 'powerless', 'stand', 'government']"
3336,"['job', 'dont', 'matter', 'get', 'shut', 'fraud', 'meant', 'covid']"
3337,"['love', 'seeing', 'covid']"
3338,"['reassessment', 'longer', 'bullish', 'china', 'saying', 'covid', 'zero', 'hurting', 'economy', 'russia', 'also', 'raised', 'th', 'say', 'separately', 'new', 'responsible', 'tool', 'chin', 'assets']"
3339,"['bush', 'covid', 'twice', 'answer']"
3340,"['always', 'believe', 'everything', 'reason', 'covid', 'took', 'lot', 'away', 'people', 'yet', 'brought', 'closer', 'fighting', 'sanity', 'loving', 'people', 'never', 'thought', 'would', 'roller', 'coaster', 'fear', 'we', 'let', 'hatred', 'lead']"
3341,"['not', 'sure', 'covid', 'check', 'part', 'relevant', 'conversation', 'and', 'obviously', 'completely', 'wrong', 'marijuana', 'prison', 'still', 'federal', 'crime', 'make', 'sense', 'intelligent']"
3342,"['covid', 'super']"
3343,"['once', 'got', 'covid', 'triple', 'twice', 'actually', 'huge', 'relief', 'after', 'month', 'trying', 'run', 'finally', 'got', 'got', 'nd', 'time', 'around', 'even', 'milder']"
3344,"['basement', 'advice', 'post', 'covid', 'reality']"
3345,"['covid', 'largo', 'extra', 'largo']"
3346,"['daily', 'confirmed', 'covid', 'per', 'population', 'county', 'for', 'ak', 'latest', 'covid', 'our', 'analytics', 'team', 'analytics', 'data', 'covid', 'covid']"
3347,"['say', 'worried', 'covid']"
3348,"['all', 'shut', 'easiest', 'part', 'covid', 'response', 'any', 'fool', 'shut', 'door', 'if', 'proper', 'quarantine', 'timely', 'properly', 'funded', 'health', 'system', 'would', 'mess', 'today', 'may', 'less']"
3349,"['sending', 'loving', 'healing', 'know', 'sick', 'covid', 'so', 'glad', 'mend', 'sis']"
3350,"['covid', 'far', 'worse']"
3351,"['covid', 'vaccination', 'crore', 'total', 'far']"
3352,"['went', 'full', 'vegetarian', 'covid', 'news', 'meat', 'still', 'seldom', 'eat', 'meat', 'chicken', 'know', 'poultry', 'worst']"
3353,"['mean', 'suggesting', 'dead', 'reason', 'went', 'light', 'covid', 'even', 'though', 'probably', 'disagree', 'well', 'bigger', 'conspiracy', 'theory', 'anything', 'said']"
3354,"['well', 'tested', 'covid', 'positive']"
3355,"['clearly', 'wrong', 'make', 'sure', 'get', 'covid', 'test', 'next', 'time']"
3356,"['and', 'building', 'every', 'your', 'landlord', 'realtor', 'six', 'basically', 'gay', 'much', 'covid', 'restriction']"
3357,"['better', 'due', 'covid', 'single', 'death', 'vaccine', 'creed', 'never', 'understood']"
3358,"['it', 'together', 'social', 'only', 'essential', 'obvious', 'work', 'people', 'covid']"
3359,"['white', 'man', 'gave', 'minute', 'lecture', 'window', 'mask', 'covid', 'real', 'vaccine', 'snake', 'venom', 'killing', 'people', 'nursing', 'area', 'whats', 'talking']"
3360,"['covid', 'test']"
3361,"['are', 'saying', 'done', 'nothing', 'combat', 'pandemic', 'that', 'covid', 'you', 'crazy', 'conspiracy', 'theorist']"
3362,"['china', 'who', 'criticism', 'zero', 'covid', 'policy']"
3363,"['covid', 'politics', 'covid', 'politics', 'run', 'parallel']"
3364,"['twin', 'covid', 'plane']"
3365,"['there', 'epidemic', 'stupidity', 'corruption', 'betrayal', 'within', 'eu', 'extend', 'covid', 'certificate', 'system', 'until', 'june', 'the', 'said']"
3366,"['go', 'away', 'covid', 'vaccine', 'where', 'read', 'several', 'covid', 'vaccine', 'side', 'effects', 'rare', 'zero', 'go', 'away', 'provide', 'source']"
3367,"['long', 'covid', 'get', 'random', 'unexplained', 'fever', 'fatigue', 'yang', 'week', 'alone', 'dah', 'ni', 'sis']"
3368,"['air', 'force', 'academy', 'may', 'graduate', 'refusing', 'get', 'covid', 'vaccine']"
3369,"['ate', 'tomato', 'accident', 'covid', 'taken', 'taste', 'away']"
3370,"['fun', 'times', 'just', 'got', 'notice', 'work', 'conference', 'went', 'last', 'week', 'people', 'test', 'positive', 'covid', 'contact', 'one']"
3371,"['like', 'hot', 'tested', 'negative', 'covid', 'funny', 'moment', 'oh', 'actually', 'hot', 'really', 'hot']"
3372,"['keep', 'say', 'actually', 'economical', 'energy', 'crisis', 'administration', 'instead', 'covid', 'help', 'continued', 'misuse', 'federal', 'government', 'funds', 'build', 'wall', 'boarder', 'campaign']"
3373,"['kept', 'wasting', 'time', 'labour', 'climate', 'racism', 'reconciliation', 'covid', 'buy', 'around', 'world']"
3374,"['first', 'time', 'covid', 'positive', 'the', 'streak']"
3375,"['bad', 'covid', 'actually']"
3376,"['may', 'they', 'told', 'covid', 'come', 'lab', 'they', 'told', 'dossier', 'legit', 'they', 'told', 'peaceful']"
3377,"['absolutely', 'need', 'sharp', 'commence', 'litigation', 'incitement', 'race', 'covid', 'many']"
3378,"['fusion', 'rise', 'despite', 'covid', 'via']"
3379,"['as', 'far', 'goes', 'covid', 'harmful', 'think', 'behave']"
3380,"['dis', 'going', 'cure', 'covid']"
3381,"['living', 'area', 'covid', 'distant', 'memory', 'like', 'really', 'weird']"
3382,"['the', 'latest', 'inflation', 'right', 'here', 'gas', 'clearly', 'front', 'runner', 'opinion', 'greedy', 'oil', 'massive', 'revenge', 'covid', 'stocks']"
3383,"['covid', 'round', 'kicking', 'ass', 'need', 'ref', 'call']"
3384,"['honestly', 'took', 'covid', 'days', 'still', 'worked', 'one', 'apparently', 'attend', 'two', 'long', 'fever', 'really', 'work', 'tomorrow']"
3385,"['religion', 'during', 'covid', 'said', 'nothing', 'country', 'saying', 'nothing', 'call', 'purpose', 'strike', 'think', 'big', 'mistake']"
3386,"['told', 'vulnerable', 'people', 'wear', 'ns', 'convinced', 'vaccine', 'hesitant', 'people', 'vaccinate', 'but', 'evidently', 'covid', 'minimizer']"
3387,"['he', 'covid']"
3388,"['this', 'really', 'covid']"
3389,"['you', 'covid']"
3390,"['annual', 'festival', 'back', 'may', 'revitalize', 'island', 'province', 'economy', 'amid', 'economic', 'effects', 'disease', 'covid', 'pandemic']"
3391,"['feeling', 'xi', 'trying', 'punish', 'southern', 'covid']"
3392,"['we', 'approaching', 'one', 'awful', 'milestone', 'covid', 'week', 'will', 'opposition', 'business', 'lobby', 'toast', 'champagne', 'glasses', 'everything', 'fellow', 'perish', 'daily', 'new', 'normal']"
3393,"['cant', 'tell', 'gaslighting', 'thinking', 'pink', 'blue', 'line', 'covid', 'test', 'actually', 'one']"
3394,"['my', 'ran', 'weekend', 'covid', 'cant', 'pick', 'they', 'shipped', 'tomorrow', 'this', 'gone', 'without']"
3395,"['does', 'heart', 'break', 'people', 'sent', 'death', 'nursing', 'covid']"
3396,"['my', 'ex', 'got', 'actual', 'care', 'hospital', 'covid', 'denier', 'expressed', 'concerned', 'covid', 'like', 'issue', 'fine', 'they', 'like', 'crap', 'like']"
3397,"['ha', 'nobody', 'covid', 'yes', 'huge', 'store', 'must', 'least', 'staff', 'left']"
3398,"['personally', 'think', 'tight', 'reign', 'new', 'they', 'take', 'many', 'and', 'working', 'let', 'alone', 'me', 'bulk', 'never', 'then', 'throw', 'covid', 'short']"
3399,"['and', 'leading', 'way', 'covid', 'per', 'country']"
3400,"['what', 'call', 'acute', 'phase', 'long', 'covid', 'severe', 'think', 'would', 'make', 'but', 'impacted', 'heart', 'so', 'sent', 'home', 'repeatedly', 'this', 'may', 'june']"
3401,"['black', 'are', 'in', 'danger', 'as', 'covid', 'rise', 'again']"
3402,"['forcing', 'go', 'school', 'tomorrow', 'even', 'though', 'still', 'covid']"
3403,"['and', 'lot', 'people', 'still', 'back', 'covid', 'despite', 'everyone', 'media', 'elsewhere', 'season', 'none', 'mine', 'back', 'risk', 'covid', 'many', 'still', 'high', 'risk']"
3404,"['covid', 'authoritarian', 'covid', 'harm', 'many', 'covid', 'police', 'force']"
3405,"['covid', 'year', 'date', 'predict', 'number', 'biggest', 'killer', 'disease', 'history', 'many', 'given', 'many', 'saying', 'covid', 'previously', 'fine', 'just', 'ridiculous']"
3406,"['covid', 'data', 'much', 'complete', 'influenza', 'data', 'see', 'report', 'variety', 'data', 'used', 'flu', 'note', 'caveat', 'flu', 'year']"
3407,"['still', 'hard', 'believe', 'nearly', 'half', 'covid', 'come', 'per']"
3408,"['yesterday', 'covid', 'high', 'delta', 'wave', 'last', 'year']"
3409,"['believe', 'covid', 'could', 'disastrous', 'north', 'vulnerable', 'if', 'omicron', 'might', 'able', 'slow', 'going', 'able', 'eliminate', 'said']"
3410,"['covid', 'kicking', 'ass']"
3411,"['kim', 'un', 'north', 'military', 'stabilize', 'drug', 'supply', 'amid', 'covid', 'outbreak']"
3412,"['news', 'flash', 'one', 'covid', 'un', 'always', 'public', 'never', 'caught', 'yet', 'fully', 'twice', 'the', 'science']"
3413,"['well', 'us', 'gone', 'extreme', 'covid', 'went', 'nine', 'football', 'last', 'year', 'several', 'garth', 'wedding', 'took', 'cruise', 'hopefully', 'stay', 'lucky', 'get', 'covid']"
3414,"['rural', 'million', 'rural', 'address', 'financial', 'covid', 'pandemic', 'may', 'according', 'hospital', 'association', 'the']"
3415,"['covid', 'brain']"
3416,"['trump', 'covid', 'yet', 'know']"
3417,"['not', 'judge', 'ventilation', 'empty', 'room', 'put', 'kit', 'charge', 'co', 'cracked', 'window', 'dropping', 'covid', 'risk', 'single', 'person', 'room', 'high', 'usage', 'like', 'ventilation', 'sarscov']"
3418,"['new', 'covid', 'data', 'covid', 'covid']"
3419,"['my', 'covid', 'that', 'much', 'lost', 'somewhere', 'since']"
3420,"['are', 'give', 'covid', 'test', 'brush']"
3421,"['first', 'booster', 'work', 'curious', 'find', 'get', 'another', 'one', 'are', 'giving', 'found', 'primary', 'care', 'doctor', 'helpful', 'covid']"
3422,"['covid', 'pandemic', 'north', 'death', 'toll']"
3423,"['could', 'gotten', 'covid', 'suffer', 'painful', 'effects', 'it', 'perspective', 'we', 'lot', 'better', 'realize']"
3424,"['the', 'combination', 'antiviral', 'may', 'result', 'inhibition', 'ca', 'protein', 'normalize', 'severe', 'covid', 'combination', 'treatment', 'effective', 'science', 'immunology']"
3425,"['do', 'identify', 'state', 'artist', 'disability', 'living', 'outside', 'offer', 'grant', 'cover', 'art', 'related', 'experienced', 'financial', 'hardship', 'due', 'covid']"
3426,"['in', 'article', 'national', 'university', 'ripple', 'lab', 'actionable', 'intelligence', 'one', 'reason', 'certain', 'able', 'pull', 'covid', 'crisis', 'productivity']"
3427,"['the', 'scientist', 'fled', 'key', 'role', 'covid', 'vaccine', 'via']"
3428,"['tech', 'man', 'mistakenly', 'received', 'entire', 'town', 'covid', 'relief', 'money', 'technology', 'bot', 'news']"
3429,"['experience', 'success', 'placement', 'based', 'company', 'she', 'thrive', 'even', 'midst', 'covid']"
3430,"['hain', 'but', 'gee', 'full', 'sick', 'becoming', 'insulin', 'type', 'covid', 'shut', 'pancreas']"
3431,"['while', 'much', 'world', 'covid', 'crisis', 'economic', 'downturn', 'global', 'supply', 'facing', 'read', 'supply', 'chain', 'research']"
3432,"['it', 'the', 'season', 'they', 'say', 'trophy', 'don', 'forget', 'last', 'two', 'instead', 'usual', 'due', 'calendar', 'disruption', 'result', 'covid']"
3433,"['million', 'covid', 'anti', 'still']"
3434,"['enter', 'stage', 'right', 'north', 'explosive', 'covid', 'outbreak', 'from', 'days', 'people', 'eat', 'crap', 'yet']"
3435,"['people', 'three', 'covid', 'vaccine', 'people', 'aged', 'one', 'dose', 'covid', 'vaccine', 'people', 'aged', 'two', 'covid', 'vaccine', 'people', 'aged', 'one', 'dose', 'covid', 'vaccine']"
3436,"['here', 'calendar', 'may', 'covid', 'community', 'based', 'testing', 'these', 'free', 'symptomatic', 'close', 'positive', 'covid', 'case', 'visit']"
3437,"['daily', 'confirmed', 'covid', 'per', 'population', 'county', 'for', 'al', 'latest', 'covid', 'our', 'analytics', 'team', 'analytics', 'data', 'covid', 'covid']"
3438,"['covid', 'update', 'may', 'in', 'hour', 'period', 'pm', 'yesterday', 'people', 'aged', 'one', 'dose', 'covid', 'vaccine', 'people', 'aged', 'two', 'covid', 'vaccine']"
3439,"['are', 'they', 'covid', 'testing', 'with', 'paint', 'brush']"
3440,"['occupant', 'idea', 'reliable', 'unbiased', 'news', 'source', 'is', 'responsible', 'economic', 'chaos', 'due', 'part', 'covid', 'due', 'large', 'part', 'trump', 'sabotage', 'public', 'health']"
3441,"['took', 'covid', 'test', 'negative', 'throat', 'swollen', 'pain', 'god', 'hate']"
3442,"['why', 'covid', 'still', 'taken', 'seriously', 'it', 'press', 'sympathy']"
3443,"['another', 'shooting', 'today', 'orange', 'county', 'cutting', 'love', 'people', 'say', 'safe', 'travel', 'covid', 'this', 'country', 'hot', 'mess']"
3444,"['highest', 'covid', 'infection', 'rate', 'covid', 'sarscov', 'transmission', 'disease', 'via']"
3445,"['rather', 'see', 'delay', 'get', 'buggy', 'working', 'mess', 'this', 'new', 'needs', 'hit', 'mark', 'yes', 'and', 'yes', 'covid', 'roll', 'needs', 'make', 'sure', 'dry']"
3446,"['if', 'speaking', 'usually', 'make', 'sense', 'climate', 'change', 'world', 'hunger', 'covid', 'safe', 'effective', 'quit', 'oil', 'buy', 'make', 'us', 'see', 'mean']"
3447,"['during', 'week', 'may', 'may', 'confirmed', 'covid', 'zero', 'received', 'notice', 'possible', 'exposure', 'school']"
3448,"['cultural', 'covid', 'one', 'million']"
3449,"['we', 'want', 'front', 'stretch', 'want', 'victory', 'lane', 'used', 'get', 'covid', 'fix', 'please', 'care', 'schedule', 'fox', 'you', 'three', 'important', 'poker', 'family', 'guy', 'really']"
3450,"['the', 'trillion', 'spent', 'specifically', 'fast', 'recovery', 'possible', 'play', 'role', 'fact', 'fast', 'recovery', 'covid', 'recession', 'smart']"
3451,"['after', 'week', 'peak', 'mass', 'vaccination', 'clinic', 'administer', 'last', 'covid', 'end', 'month']"
3452,"['new', 'drug', 'vaccine', 'prevention', 'covid']"
3453,"['age', 'older', 'percent', 'covid', 'share', 'four', 'times', 'share', 'population']"
3454,"['used', 'book', 'trip', 'linen', 'go', 'covid', 'told', 'use', 'year', 'find', 'please']"
3455,"['extended', 'guidance', 'work', 'home', 'four', 'capital', 'city', 'stop', 'covid', 'outbreak']"
3456,"['mike', 'minute', 'covid', 'spin', 'fool', 'us']"
3457,"['long', 'covid', 'job']"
