,Tweets
3030,"['so', 'flu', 'plus', 'media', 'covid']"
3031,"['this', 'scene', 'already', 'legendary', 'god', 'imagine', 'even', 'legendary', 'would', 'covid', 'thing']"
3032,"['know', 'business', 'area', 'say', 'either', 'way', 'wondering', 'heavily', 'impacted', 'customer', 'facing', 'covid', 'like', 'sort', 'work', 'would', 'hit', 'hard']"
3033,"['dad', 'watching', 'movie', 'covid', 'mask']"
3034,"['he', 'player', 'since', 'got', 'covid']"
3035,"['today', 'one', 'talking', 'covid']"
3036,"['dead', 'nationwide', 'covid', 'side', 'effects', 'student', 'loan', 'promise', 'eviction', 'promise', 'destruction', 'small', 'business', 'economy', 'block', 'domestic', 'oil', 'block', 'foreign', 'oil', 'helping', 'russia', 'get', 'pipeline', 'shutdown']"
3037,"['work', 'covid', 'unit', 'seen', 'promise', 'father', 'greatly', 'we', 'even', 'become', 'personal', 'everyone', 'want', 'pull', 'sorry', 'loss']"
3038,"['we', 'beat', 'covid', 'together', 'almost', 'sadly', 'got', 'arent', 'hundred', 'percent', 'back', 'yet', 'very', 'very', 'thankful', 'feeling', 'lot', 'lot', 'better', 'na', 'please', 'include', 'us', 'thank', 'you', 'lord', 'stay', 'safe', 'everyone']"
3039,"['he', 'covid', 'lab', 'came']"
3040,"['aye', 'covid', 'everything', 'eu', 'fault', 'going', 'chase', 'best', 'pal', 'main', 'donor', 'single', 'handed', 'aye', 'dream']"
3041,['covid']
3042,"['knew', 'dumb', 'idea', 'especially', 'pretty', 'sure', 'nothing', 'covid', 'fault', 'also', 'think', 'move', 'general', 'valid']"
3043,"['praying', 'covid', 'first', 'test', 'negative', 'feel', 'horrible', 'fully', 'become', 'positive', 'hope', 'feel', 'worse', 'husband', 'home', 'due', 'cancer', 'praying', 'give', 'something']"
3044,"['say', 'south', 'propose', 'help', 'north', 'covid', 'situation', 'kim', 'un', 'said', 'biggest', 'turmoil']"
3045,"['this', 'first', 'time', 'dealing', 'two', 'being', 'chronic', 'back', 'pain', 'sufferer', 'amount', 'body', 'pain', 'added', 'covid', 'realize', 'ever', 'hard', 'covid', 'must', 'people']"
3046,"['not', 'telling', 'people', 'swab', 'really', 'messing', 'home', 'huge', 'amount', 'bad', 'home', 'test', 'coming', 'negative', 'no', 'one', 'take', 'go', 'covid', 'leave', 'eat', 'sick', 'vacation']"
3047,"['well', 'said', 'the', 'impact', 'extra', 'pension', 'leave', 'superannuation', 'alone', 'it', 'bad', 'enough', 'covid', 'watching', 'take', 'buy', 'motor', 'need']"
3048,"['wow', 'able', 'alcohol', 'since', 'getting', 'covid', 'tequila', 'ever', 'agreed', 'enjoy', 'pace']"
3049,"['got', 'covid', 'good', 'still', 'getting', 'today', 'tomorrow', 'next', 'week', 'next', 'month', 'yesterday', 'took', 'vaccine', 'booster', 'shot', 'last', 'year', 'wearing', 'mask', 'yes', 'said', 'carry', 'extra', 'mask', 'pocket', 'always', 'came', 'prepare']"
3050,"['anyone', 'public', 'workplace', 'exposure', 'risk', 'getting', 'covid', 'trying', 'find', 'somewhere', 'quarantine', 'spend', 'days', 'away', 'partner', 'hate', 'mean']"
3051,"['the', 'talking', 'built', 'used', 'used', 'first', 'and', 'matter', 'way', 'near', 'bad', 'side', 'side', 'small', 'covid', 'saw']"
3052,"['every', 'time', 'throat', 'itch', 'swear', 'covid']"
3053,"['covid', 'next', 'asinine', 'test']"
3054,"['possible', 'data', 'lots', 'data', 'show', 'three', 'clearing', 'virus', 'might', 'protect', 'exact', 'variant', 'covid', 'wildly', 'many', 'active']"
3055,"['miss', 'people', 'he', 'was', 'supposed', 'to', 'protect', 'from', 'covid']"
3056,"['covid', 'last', 'year']"
3057,"['bubble', 'one', 'best', 'team', 'covid']"
3058,"['stop', 'done', 'nothing', 'bad', 'done', 'everything', 'stay', 'let', 'people', 'around', 'safe', 'covid', 'caught', 'everywhere', 'take', 'care', 'ur', 'health']"
3059,['covid']
3060,"['instead', 'banning', 'food', 'oil', 'oversea', 'say', 'ban', 'make', 'first', 'there', 'blame', 'every', 'death', 'sickness', 'hurting', 'working', 'class', 'covid', 'hoax']"
3061,"['so', 'far', 'abortion', 'covid', 'change', 'tomorrow', 'probably', 'say', 'shot', 'one', 'time', 'anyway', 'focus', 'one', 'thing', 'one']"
3062,"['tell', 'lost', 'anyone', 'covid', 'without', 'telling', 'lost', 'anyone', 'covid']"
3063,"['but', 'covid']"
3064,"['sorry', 'hear', 'thankfully', 'family', 'corpus', 'except', 'bill', 'lost', 'sister', 'but', 'direct', 'family', 'covid', 'family', 'hope', 'back', 'soon']"
3065,"['every', 'commitment', 'made', 'and', 'world', 'leading', 'covid', 'response']"
3066,"['forced', 'acknowledge', 'yes', 'covid', 'indeed', 'struck', 'four', 'days', 'well', 'time', 'stream', 'though', 'may', 'little', 'stream', 'ko', 'fi', 'lovely', 'yes']"
3067,"['fringe', 'so', 'covid', 'inflate', 'dare', 'make', 'less', 'sense']"
3068,"['when', 'sure', 'covid', 'test', 'negative', 'th', 'time']"
3069,"['the', 'government', 'fear', 'death', 'try', 'control', 'example', 'covid', 'going', 'kill', 'example', 'going', 'kill']"
3070,"['let', 'sink', 'care', 'enough', 'help', 'save', 'covid', 'apparently', 'care', 'even', 'less', 'lost', 'gun', 'violence', 'instead', 'rhetoric', 'hate', 'white', 'supremacy', 'you', 'really', 'think', 'abortion', 'problem']"
3071,"['travel', 'tip', 'delight', 'explore', 'safe', 'central', 'photography', 'travel', 'covid']"
3072,"['right', 'know', 'care', 'many', 'die', 'covid', 'maybe', 'get', 'million']"
3073,"['pretty', 'sure', 'someone', 'came', 'job', 'said', 'covid', 'get', 'enough']"
3074,"['the', 'thing', 'apple', 'watch', 'seeing', 'much', 'two', 'covid', 'vomax', 'covid', 'post', 'covid', 'yes', 'ability', 'use', 'oxygen', 'reduced', 'percent']"
3075,"['yes', 'agree', 'team', 'tackling', 'head', 'much', 'ambition', 'thought', 'would', 'just', 'exceptional', 'forget', 'went', 'covid', 'got', 'economy', 'going']"
3076,"['when', 'astrophysicist', 'even', 'put', 'together', 'covid', 'free', 'got', 'absolutely', 'zero', 'hope', 'left']"
3077,"['covid', 'jab', 'rare', 'side', 'effects', 'may', 'public', 'inquiry', 'via']"
3078,"['covid', 'he', 'could', 'know', 'nothing', 'accuracy', 'specific', 'virus', 'you']"
3079,"['covid', 'stay', 'get']"
3080,"['excellent', 'advice', 'remember', 'peep', 'wearing', 'mask', 'reduce', 'level', 'illness', 'get', 'covid']"
3081,"['in', 'western', 'covid', 'zero', 'de', 'nobody', 'covid', 'zero', 'even', 'talking', 'actually', 'middle', 'ground', 'compromise', 'covid', 'zero', 'like', 'eu']"
3082,"['she', 'used', 'discretionary', 'covid', 'funds', 'black', 'really', 'mean', 'police', 'she', 'used', 'enforce', 'segregation', 'prevent', 'downtown', 'even', 'though', 'analysis', 'often', 'violence']"
3083,"['look', 'forward', 'watch', 'special', 'my', 'two', 'hearing', 'full', 'story', 'always', 'long', 'game', 'goal', 'great', 'russia', 'economically', 'militarily', 'geographically', 'but', 'covid', 'health']"
3084,"['you', 'need', 'convince', 'people', 'decided', 'around', 'half', 'already', 'covid', 'longer', 'personal', 'motivation', 'protect']"
3085,"['this', 'species', 'known', 'covid', 'maniac', 'thought', 'freedom', 'returned', 'habitat', 'still', 'found', 'wild']"
3086,"['there', 'question', 'used', 'covid', 'mechanism', 'genocide', 'aged', 'care', 'system', 'in', 'excess', 'if', 'state', 'would', 'vote', 'protect', 'elderly', 'vulnerable', 'neglect']"
3087,"['contact', 'perpetrator', 'it', 'media', 'article', 'headline', 'use', 'save', 'patient', 'family', 'give', 'covid', 'patient', 'horse']"
3088,"['this', 'goes', 'every', 'election', 'year', 'except', 'last', 'time', 'covid', 'going', 'pit', 'us', 'again', 'do', 'not', 'fall', 'for', 'it', 'if', 'you', 'do', 'we', 'lose', 'it', 'all']"
3089,"['based', 'possible', 'follow', 'effect', 'overall', 'mortality', 'despite', 'protecting', 'fatal', 'covid']"
3090,"['hub', 'just', 'injured', 'lot', 'year', 'bit', 'got', 'covid', 'came', 'back']"
3091,"['guess', 'one', 'million', 'dead', 'from', 'covid', 'light', 'fire', 'hell', 'shooting']"
3092,"['it', 'though', 'split', 'extra', 'cause', 'covid']"
3093,"['not', 'much', 'sitting', 'eating', 'covid']"
3094,"['so', 'stuck', 'home', 'covid', 'record', 'is', 'bad', 'think', 'covid', 'voice', 'better', 'normal', 'voice']"
3095,"['hong', 'is', 'tracing', 'covid', 'in', 'sewage', 'here', 'why']"
3096,"['well', 'finally', 'tested', 'positive', 'covid', 'recommend']"
3097,"['maybe', 'spent', 'covid', 'writing', 'specifically']"
3098,"['had', 'able', 'get', 'money', 'full', 'would', 'able', 'buy', 'new', 'place', 'still', 'lot', 'house', 'everything', 'got', 'wait', 'probate', 'right', 'beginning', 'covid', 'long', 'journey', 'expensive', 'one']"
3099,"['matthew', 'got', 'pestilence', 'covid', 'got', 'and', 'shall', 'hate', 'another', 'can', 'say', 'example', 'definitely', 'got', 'hate', 'false', 'shall', 'rise', 'deceive', 'many', 'lying']"
3100,"['covid', 'pro', 'life']"
3101,"['it', 'black', 'people', 'actually', 'correctly', 'focus', 'race', 'make', 'white', 'supremacy', 'case', 'blow', 'like', 'covid']"
3102,"['hey', 'really', 'disappointed', 'let', 'guy', 'board', 'flight', 'clearly', 'visible', 'without', 'mask', 'he', 'sat', 'next', 'spewing', 'virus', 'two', 'covid', 'thanks', 'aa']"
3103,"['infected', 'last', 'year', 'have', 'always', 'taking', 'fish', 'oil', 'magnesium', 'learned', 'covid', 'hair', 'loss', 'skin', 'take', 'higher', 'help', 'skin', 'reduce', 'inflammation', 'no', 'aging', 'skin', 'and']"
3104,"['feel', 'like', 'might', 'cut', 'covid', 'possibly', 'affecting', 'development', 'thats', 'assumption', 'was', 'really', 'sad', 'see', 'go', 'one', 'best']"
3105,"['for', 'keeping', 'track', 'friend', 'home', 'hospital', 'fourth', 'covid', 'infection', 'family', 'found', 'breathing', 'he', 'form', 'aphasia', 'serious', 'impulse', 'control', 'oxygen', 'deprivation', 'unknown', 'long', 'help', 'covid', 'not', 'over']"
3106,"['no', 'saying', 'part', 'reasoning', 'saying', 'part', 'reality', 'covid', 'highest', 'elderly', 'everything', 'comes', 'calculated', 'you', 'job', 'calculate', 'every', 'variable']"
3107,"['daily', 'confirmed', 'covid', 'per', 'population', 'county', 'for', 'latest', 'covid', 'our', 'analytics', 'team', 'analytics', 'data', 'covid', 'covid']"
3108,"['yeah', 'far', 'testing', 'covid', 'anything', 'else', 'present', 'cohort', 'covid', 'people', 'flu', 'like', 'illness', 'flu', 'source']"
3109,"['the', 'people', 'told', 'us', 'covid', 'hoax', 'people', 'largely', 'told', 'us', 'covid', 'hoax', 'million', 'people', 'pandemic', 'endemic', 'stage', 'taking', 'victory']"
3110,"['miss', 'got', 'covid', 'sadly', 'votebluein']"
3111,"['ago', 'runny', 'nose', 'covid', 'fog', 'balance', 'trouble', 'never', 'lost', 'smell', 'taste', 'unfortunately', 'lost', 'weight']"
3112,"['care', 'print', 'another', 'billion', 'yet', 'want', 'billion', 'more', 'covid', 'spending']"
3113,"['no', 'agree', 'covid', 'made', 'much', 'drier', 'watch', 'without', 'stadium', 'full', 'people', 'cheering', 'the', 'also', 'suffering', 'empty', 'stadium', 'feeling', 'hopefully', 'individual', 'home', 'season']"
3114,"['going', 'covid', 'anything']"
3115,"['end', 'covid', 'charade', 'no', 'discrimination', 'if', 'might', 'treat', 'public', 'emergency', 'rather', 'health', 'emergency', 'allow', 'use', 'best', 'treatment', 'early', 'otherwise']"
3116,"['join', 'now']"
3117,"['according', 'analysis', 'covid', 'could', 'sadly', 'covid', 'mitigation', 'political', 'talking', 'weaken', 'presidency', 'vote']"
3118,"['it', 'certainly', 'list', 'someone', 'long', 'time', 'deeply', 'respect', 'covid', 'conversation', 'last', 'several']"
3119,"['spent', 'last', 'day', 'going', 'back', 'work', 'covid', 'fan', 'bought', 'yesterday', 'got', 'partner', 'oh']"
3120,"['when', 'million', 'covid', 'long', 'haul', 'covid', 'work', 'millions', 'many', 'new', 'part', 'many']"
3121,"['yeah', 'like', 'covid', 'shot', 'safe', 'right', 'naive', 'fraudulent', 'system']"
3122,"['finally', 'enough', 'covid', 'is', 'little', 'late', 'politico']"
3123,"['ask', 'give', 'covid', 'private', 'ford', 'returned', 'office', 'there', 'one', 'choice', 'its', 'job', 'duty', 'remove', 'threat', 'canada', 'one', 'choice', 'walking']"
3124,"['north', 'apparent', 'explosive', 'covid', 'outbreak']"
3125,"['my', 'pediatrician', 'say', 'must', 'vaccine', 'covid', 'scare', 'vaccine', 'even', 'who', 'like']"
3126,"['covid', 'feel', 'like', 'dead']"
3127,"['there', 'new', 'covid', 'warren', 'county', 'according', 'state', 'data']"
3128,"['kim', 'health', 'panic', 'explosive', 'covid', 'outbreak', 'leaves', 'six', 'dead', 'north']"
3129,"['need', 'shave', 'covid', 'beard', 'look', 'haggard', 'scruffy']"
3130,"['republican', 'used', 'money', 'supposed', 'go', 'covid', 'instead', 'put', 'west', 'coast', 'blue', 'their', 'curriculum', 'gender', 'study', 'woke', 'they', 'took', 'away', 'honor', 'classes', 'think', 'black', 'keep']"
3131,"['they', 'would', 'tell', 'us', 'want', 'us', 'afraid', 'that', 'maintain', 'control', 'it', 'like', 'us', 'with', 'fear', 'predominant', 'force', 'us', 'digital', 'id', 'digital', 'currency', 'want', 'this', 'much', 'bigger', 'covid', 'it', 'growth']"
3132,"['hilarious', 'love', 'you', 'one', 'trial', 'thank', 'love', 'catch', 'tomorrow', 'trial', 'even', 'covid', 'stop', 'watching', 'supporting', 'boy']"
3133,"['do', 'know', 'hope', 'complete', 'covid', 'health', 'message', 'therapeutics', 'testing', 'ventilation', 'virus', 'free', 'air', 'inside', 'public', 'transit', 'also', 'needs', 'part', 'public', 'confidence', 'getting', 'back']"
3134,"['he', 'like', 'decent', 'informative', 'guy', 'two', 'he', 'sold', 'snake', 'oil', 'weight', 'loss', 'reprimand', 'congress', 'his', 'covid', 'absurdity', 'real', 'harm', 'comment', 'she', 'influencer', 'use', 'good']"
3135,"['really', 'need', 'help', 'food', 'money', 'covid', 'brought', 'income', 'really', 'struggling', 'could', 'use', 'help', 'please', 'leilani']"
3136,"['the', 'wicked', 'witch', 'covid', 'will', 'commencement', 'speaker']"
3137,"['covid', 'china', 'locking', 'million', 'people', 'exponential', 'growth', 'tested', 'fit', 'data', 'diamond', 'princess', 'evidence', 'transmission', 'world', 'threat', 'moderate', 'easy', 'know', 'end', 'would', 'happen']"
3138,"['express', 'they', 'make', 'sure', 'we', 'fine', 'travel', 'covid', 'quarantine']"
3139,"['governor', 'front', 'runner', 'week', 'democrat', 'primary', 'us', 'senate', 'stroke', 'way', 'recovery', 'he', 'blamed', 'stroke', 'causing', 'clot', 'atrial', 'fibrillation', 'thankfully', 'covid']"
3140,"['bae', 'found', 'covid', 'roommate', 'brought', 'coke', 'taste']"
3141,"['fringe', 'if', 'think', 'covid', 'false', 'slight', 'overstatement', 'certainly', 'millions', 'find', 'one', 'person', 'actually', 'science', 'today', 'test', 'best', 'way', 'detect', 'covid']"
3142,"['the', 'best', 'men', 'left', 'due', 'woke', 'assault', 'people', 'covid']"
3143,"['physical', 'activity', 'stuck', 'covid', 'via', 'way', 'much', 'eating', 'many', 'candy', 'ice', 'cream', 'well', 'eating', 'they', 'need', 'move']"
3144,"['since', 'great', 'covid', 'stock', 'still', 'which', 'decent', 'supply', 'unless', 'eat', 'lot']"
3145,"['daily', 'covid', 'tracker']"
3146,"['correction', 'people', 'tracked', 'assumption', 'traveled', 'near', 'past', 'visit', 'cell', 'ping', 'data', 'tell', 'stopped', 'the', 'connected', 'cell', 'data', 'ever', 'person', 'visit', 'box', 'and', 'wearing', 'because', 'covid']"
3147,"['sure', 'know', 'covid', 'protocol', 'days']"
3148,"['covid', 'scare', 'take', 'disease', 'deadly', 'the', 'is', 'disease', 'soon', 'brains', 'killing', 'china', 'species', 'china', 'pacific', 'bully', 'dumping', 'industrial', 'waste', 'el', 'sea']"
3149,"['covid', 'researcher', 'whistle', 'data', 'integrity', 'via']"
3150,"['covid', 'gone', 'good']"
3151,"['want', 'know', 'legal', 'citizen', 'take', 'covid', 'test', 'fly', 'back', 'illegal', 'want']"
3152,"['did', 'make', 'hybrid', 'covid', 'hep', 'vaccine', 'many', 'believe', 'liver', 'failure', 'basis', 'many', 'covid']"
3153,"['this', 'never', 'end', 'just', 'like', 'covid']"
3154,"['covid', 'daughter', 'husband', 'never', 'got', 'we', 'who', 'even']"
3155,"['it', 'almost', 'everyone', 'risk', 'severe', 'covid', 'despite', 'say', 'disease', 'old']"
3156,"['not', 'today', 'covid']"
3157,"['sister', 'covid', 'took']"
3158,"['just', 'like', 'get', 'due', 'covid', 'quarantine', 'need', 'keep', 'service', 'next', 'week', 'whenever', 'get']"
3159,"['no', 'absolutely', 'but', 'first', 'six', 'horrific', 'especially', 'first', 'four', 'could', 'write', 'day', 'one', 'reason', 'turned', 'twitter', 'engage', 'covid', 'science', 'lived', 'experience', 'improve', 'time', 'though']"
3160,"['over', 'survivability', 'take', 'test', 'see', 'get', 'vaccine', 'better', 'chance', 'catching', 'covid', 'spreading', 'covid', 'underlying', 'side', 'effects', 'pass', 'thanks']"
3161,"['me', 'assignment', 'deadline', 'got', 'covid', 'drastically', 'assignment', 'tried']"
3162,"['that', 'make', 'sense', 'since', 'hospitalization', 'far', 'higher', 'per', 'contraction', 'rate', 'beginning', 'told', 'math', 'math', 'lie', 'mind', 'covid', 'every', 'day']"
3163,"['this', 'rare', 'during', 'omicron', 'expect', 'get', 'infected', 'mild', 'asymptomatic', 'case', 'now', 'long', 'covid', 'rare']"
3164,"['it', 'days', 'ago', 'said', 'got', 'covid', 'took', 'advice', 'one', 'giving', 'advice', 'absolutely', 'sense']"
3165,"['knew', 'something', 'fishy', 'fort', 'the', 'smallpox', 'virus', 'exposed', 'yet', 'these', 'dangerous', 'covid', 'covid', 'omicron']"
3166,"['prof', 'said', 'censorship', 'becomes', 'issue', 'throughout', 'particular', 'covid', 'stress', 'bit', 'like', 'war', 'phenomenon', 'social', 'media', 'sense', 'decided', 'manage']"
3167,"['they', 'anything', 'taken', 'covid', 'going', 'anything']"
3168,"['what', 'need', 'know', 'get', 'clean', 'rental', 'home', 'covid', 'covid']"
3169,"['your', 'family', 'personal', 'experience', 'brought', 'anyway', 'know', 'covid', 'and', 'tin', 'foil', 'got', 'weird', 'thing', 'say', 'mature', 'conversation']"
3170,"['holy', 'sweet', 'public', 'health', 'it', 'like', 'pandemic', 'response', 'tweet', 'here', 'canada', 'send', 'tell', 'get', 'lumberjack', 'go', 'work', 'make', 'covid', 'they', 'send']"
3171,"['yep', 'covid', 'year', 'whole', 'ben', 'racism']"
3172,"['see', 'it', 'happen', 'it', 'really', 'happen', 'teen', 'pearl', 'jam', 'concert', 'after', 'drummer', 'covid']"
3173,"['update', 'still', 'gorgeous', 'update', 'part', 'sick', 'scratchy', 'throat', 'nagging', 'cough', 'headache', 'covid', 'test', 'pending']"
3174,"['what', 'is', 'one', 'way', 'how', 'can', 'it', 'protect', 'you', 'from', 'covid']"
3175,"['thinking', 'family', 'vacation', 'see', 'tour', 'got', 'covid', 'alone']"
3176,"['every', 'manager', 'season', 'conte', 'story', 'every', 'club', 'covid', 'arsenal', 'story', 'ready', 'paint', 'us', 'bad', 'guy', 'conte', 'literally', 'early', 'kick', 'blaming']"
3177,"['is', 'honest', 'say', 'highest', 'covid', 'rate', 'infection', 'world', 'us', 'stopped', 'free', 'ra', 'testing', 'bit', 'ago', 'are', 'back', 'test', 'happening', 'stage', 'pandemic']"
3178,"['they', 'pretty', 'unique', 'actually', 'still', 'responsible', 'covid', 'spread', 'despite', 'advantage', 'first', 'experience', 'covid', 'around', 'world', 'sticking', 'stupid', 'policy', 'stubbornly', 'island']"
3179,"['covid', 'policy', 'update', 'regarding']"
3180,"['just', 'reminder', 'seeing', 'want', 'bring', 'covid']"
3181,"['need', 'order', 'covid', 'international', 'trip', 'know', 'soon', 'probably', 'wont']"
3182,"['countless', 'considering', 'cover', 'unexpected', 'loss', 'father', 'due', 'covid', 'several', 'back', 'combined', 'problem', 'giving', 'sure', 'rolling', 'dough', 'driver']"
3183,"['find', 'stick', 'concert', 'covid']"
3184,"['covid', 'crisis', 'could', 'deepen', 'north', 'food', 'amid', 'drought']"
3185,"['spring', 'always', 'suck', 'even', 'pandemic', 'days', 'my', 'neurosis', 'best', 'convinced', 'might', 'covid']"
3186,"['the', 'real', 'lesson', 'covid']"
3187,"['odd', 'many', 'work', 'many', 'pay', 'rent', 'many', 'homeless', 'but', 'economy', 'say', 'stimulus', 'is', 'applied', 'covid', 'aid', 'don', 'blame', 'middle', 'class']"
3188,"['isolating', 'covid', 'election', 'day', 'may']"
3189,"['love', 'at', 'beginning', 'covid', 'check']"
3190,"['man', 'yes', 'know', 'as', 'said', 'metric', 'used', 'five', 'year', 'average', 'excess', 'death', 'nothing', 'extraordinary', 'excess', 'happening', 'used', 'lock', 'us', 'bogus', 'there', 'never', 'covid', 'pandemic']"
3191,"['who', 'china', 'zero', 'covid', 'strategy', 'is', 'unsustainable', 'who', 'loco']"
3192,"['yeah', 'always', 'interesting', 'see', 'polio', 'small', 'pox', 'happening', 'like', 'see', 'covid', 'fully', 'people', 'real', 'good', 'none', 'point', 'maybe', 'segregation', 'enough', 'go', 'right', 'shooting', 'anyone', 'covid']"
3193,"['the', 'nation', 'world', 'grandmother', 'gentle', 'taps', 'comforting', 'like', 'covid', 'address', 'firm', 'leadership', 'duty', 'let', 'yet', 'dwell', 'gaping', 'hole', 'leave', 'she', 'may', 'tiny', 'stature', 'giant', 'queen']"
3194,"['covid', 'ana']"
3195,"['just', 'got', 'th', 'quarantine', 'notice', 'year', 'school', 'quarantine', 'week', 'see', 'so', 'far', 'school', 'year', 'days', 'quarantine', 'spent', 'backup', 'care', 'healthy', 'child', 'and', 'never', 'gotten', 'covid']"
3196,"['sorry', 'hear', 'do', 'discount', 'impact', 'rising', 'covid', 'county', 'back', 'medium']"
3197,"['data', 'dump', 'more', 'people', 'within', 'one', 'month', 'taking', 'covid', 'vaccine']"
3198,"['everything', 'wonderful', 'china', 'zero', 'covid', 'successful', 'policy', 'xi', 'great', 'seeing', 'leader', 'emperor', 'life']"
3199,"['they', 'across', 'us', 'border', 'closed', 'due', 'covid', 'doubt', 'customs', 'face', 'applied', 'who', 'let', 'why', 'harry', 'stay', 'indefinitely', 'what', 'tax', 'status']"
3200,"['know', 'people', 'like', 'covid', 'people', 'arise', 'people', 'next', 'empathy', 'genuine', 'covid', 'still', 'issue', 'need', 'continue', 'careful']"
3201,"['fantastic', 'what', 'address', 'hate', 'gun', 'violence', 'what', 'protect', 'care', 'rape', 'incest', 'what', 'minimize', 'covid', 'control']"
3202,"['north', 'guy', 'one', 'ridiculous', 'russia', 'covid', 'amongst', 'epitome', 'welsh', 'right', 'wing', 'gammon', 'all', 'blocked']"
3203,"['considering', 'covid', 'literally', 'blood', 'every', 'often', 'say']"
3204,"['he', 'covid', 'year', 'lucky', 'guy']"
3205,"['thought', 'covid', 'bad', 'far', 'worse', 'the', 'political', 'western', 'world', 'biggest', 'danger', 'bar', 'none', 'future', 'western', 'world']"
3206,"['card', 'usage', 'covid', 'break']"
3207,"['that', 'covid']"
3208,"['have', 'spent', 'money', 'got', 'federal', 'government', 'covid', 'mitigation', 'highly', 'doubt']"
3209,"['fi', 'the', 'responsible', 'covid', 'we', 'know', 'trump', 'culpable', 'equal', 'people', 'trump', 'control']"
3210,"['seriously', 'can', 'not', 'afford', 'covid', 'finish', 'classes', 'school', 'last', 'available', 'week']"
3211,"['no', 'talking', 'people', 'omicron', 'getting', 'with', 'omicron', 'delta', 'long', 'ago', 'course', 'immunity', 'one', 'omicron', 'month', 'proof', 'natural', 'immunity', 'exist', 'covid']"
3212,"['hate', 'working', 'retail', 'much', 'old', 'guy', 'covid', 'home', 'test', 'wearing', 'mask', 'son', 'read', 'how', 'people', 'survive']"
3213,"['just', 'found', 'covid', 'working', 'week', 'could', 'use', 'funds', 'help', 'supplement', 'income']"
3214,"['never', 'give', 'jack', 'dont', 'ever', 'let', 'grind', 'many', 'no', 'worse', 'pandemic', 'covid', 'still', 'killing', 'weekly']"
3215,"['what', 'long', 'covid']"
3216,"['crying', 'filter', 'major', 'covid', 'energy']"
3217,"['any', 'employer', 'office', 'trust', 'or', 'specific', 'wanting', 'home', 'time', 'flexible', 'mon', 'not', 'work', 'covid', 'special', 'case']"
3218,"['soon', 'said', 'think', 'immune', 'come', 'covid', 'bitch', 'ass']"
3219,"['there', 'one', 'narrative', 'covid', 'vaccination', 'good', 'good', 'people', 'people', 'vaccine', 'similar', 'long', 'covid', 'still', 'forcing', 'people', 'vaccinate', 'gain', 'basic', 'back']"
3220,"['odd', 'thing', 'one', 'us', 'sick', 'angry', 'he', 'gave', 'covid', 'sick', 'snapping', 'this', 'normal']"
3221,"['hammer', 'surly', 'your', 'seem', 'criticism', 'there', 'covid', 'vaccine', 'perhaps', 'work', 'one', 'covid']"
3222,"['not', 'going', 'footy', 'encouraging', 'everyone', 'go', 'big', 'sporting', 'nothing', 'like', 'right', 'continue', 'spread', 'covid', 'now', 'covid', 'spreading', 'community']"
3223,"['fort', 'fort', 'fort', 'now', 'else', 'deny', 'fact', 'place', 'origin', 'covid', 'covid', 'omicron', 'covid']"
3224,"['yeah', 'board', 'till', 'stunt', 'if', 'primary', 'vote', 'general', 'her', 'wanting', 'win', 'base', 'disappointment', 'when', 'wife', 'caught', 'covid', 'last', 'week', 'affected', 'whole', 'house', 'work', 'home', 'feed']"
3225,"['the', 'man', 'finished', 'covid']"
3226,"['continue', 'plaque', 'everywhere', 'hybrid', 'variant', 'covid']"
3227,"['legitimately', 'feel', 'dread', 'ahead', 'exploitation', 'people', 'post', 'covid', 'sequelae', 'facing', 'please', 'please', 'please', 'be', 'wise', 'there', 'reason', 'liability', 'insurance', 'many', 'regulatory', 'control']"
3228,"['daily', 'confirmed', 'covid', 'per', 'population', 'county', 'for', 'latest', 'covid', 'our', 'analytics', 'team', 'analytics', 'data', 'covid', 'covid']"
3229,"['million', 'dead', 'covid', 'covid', 'counting', 'correctly', 'yet']"
3230,"['with', 'purely', 'political', 'taken', 'public', 'health', 'safety', 'heading', 'crash', 'covid', 'post', 'election', 'going', 'need', 'nobody', 'talk', 'global', 'second', 'per', 'millions']"
3231,"['hope', 'get', 'worse', 'my', 'bedroom', 'roof', 'get', 'fixed', 'yet', 'cos', 'tested', 'positive', 'covid', 'isolating', 'room', 'days']"
3232,"['please', 'join', 'one', 'loyal', 'genuine', 'friend', 'pool', 'life', 'love', 'long', 'time', 'deep', 'covid', 'jaunt', 'keeping', 'sane', 'since']"
3233,"['really', 'gotten', 'lax', 'mask', 'wearing', 'person', 'need', 'better', 'love', 'see', 'everyone', 'join', 'us', 'totally', 'meant', 'judgment', 'degree', 'covid', 'fatigue']"
3234,"['see', 'follow', 'number', 'toxic', 'bigoted', 'best', 'war', 'crime', 'well', 'covid', 'conspiracy', 'monger', 'frankly', 'credibility', 'severely', 'limited']"
3235,"['decided', 'way', 'then', 'wished', 'let', 'so', 'suspected', 'lying', 'covid', 'day', 'one', 'now', 'know', 'lying', 'everything']"
3236,"['if', 'losing', 'vote', 'refusing', 'mandate', 'let', 'campaign', 'know', 'we', 'see', 'firsthand', 'spread', 'covid', 'campaign']"
3237,"['sorry', 'hear', 'covid', 'strong', 'man', 'hope', 'get', 'well', 'soon']"
